"id","avg_rating","num_ratings","title","genres","year"
6770758,8.0,1,"Daddy You, Daughter Me (2017)","Comedy|Drama|Fantasy",2017
5983262,6.0,1,"Tikli and Laxmi Bomb (2017)","Drama",2017
8360186,10.0,1,"Two lights: relumino (2017)","Short|Romance",2017
7737502,7.0,1,"The Documentary of Dr G Yunupingu's Life (2017)","Documentary|Biography",2017
5814592,7.06,32,"The Party (2017)","Comedy|Drama",2017
7251666,6.25,4,"Siccin 4 (2017)","Horror",2017
3901826,8.02,51,"The Breadwinner (2017)","Animation|Drama|Family|War",2017
6054874,3.5,2,"Legenda o Kolovrate (2017)","Action|History",2017
5642124,6.0,3,"L'amant d'un jour (2017)","Drama",2017
5323760,6.5,2,"Vinterbrødre (2017)","Drama",2017
7207238,7.6,5,"Jane (2017)","Documentary|Biography",2017
5690142,7.64,25,"Mom (2017)","Crime|Drama|Thriller",2017
6830412,3.5,2,"El habitante (2017)","Horror",2017
6039372,8.0,2,"Rökkur (2017)","Drama|Horror|Mystery",2017
6090102,10.0,2,"Jim Gaffigan: Cinco (2017)","Comedy",2017
6206564,7.0,12,"Trapped (2017)","Action|Drama|Thriller",2017
1412528,5.87,39,"Table 19 (2017)","Comedy|Drama|Romance",2017
7294534,6.83,6,"Arjun Reddy (2017)","Action|Drama|Romance",2017
4695098,4.25,4,"Nails (2017)","Horror|Mystery",2017
6568410,6.0,2,"Hamah (2017)","Drama",2017
6170954,5.83,6,"Naam Shabana (2017)","Action|Thriller",2017
5161058,7.0,1,"Gulyay, Vasya! (2017)","Comedy",2017
1734493,6.39,59,"Unlocked (2017)","Action|Drama|Mystery|Thriller",2017
6076810,10.0,3,"Skid Row Marathon (2017)","Documentary",2017
5456546,3.0,3,"Judwaa 2 (2017)","Action|Comedy",2017
6277440,6.2,10,"Badrinath Ki Dulhania (2017)","Comedy|Drama|Romance",2017
5922578,8.0,3,"Chotto imakara shigoto yametekuru (2017)","Comedy",2017
5179398,8.0,1,"Hedgehog (2017)","Drama",2017
1781058,5.68,19,"Wilson (2017)","Comedy|Drama",2017
4746102,8.0,3,"The Scent of Rain &amp; Lightning (2017)","Drama|Mystery|Western",2017
4866448,6.33,3,"Most Beautiful Island (2017)","Drama|Horror|Thriller",2017
4810964,3.0,1,"Beginner (2017)","Drama",2017
7080960,7.0,2,"Michael Inside (2017)","Drama",2017
6058394,7.5,4,"Anaarkali of Aarah (2017)","Drama",2017
3859872,2.0,1,"West of Eden (2017)","Drama|Romance",2017
3405236,7.14,66,"Raees (2017)","Action|Crime|Drama",2017
6213850,6.5,2,"Tabestan-e Dagh (2017)","Drama",2017
5700176,6.0,8,"Dark River (2017)","Drama|Mystery|Thriller",2017
6107572,5.0,1,"Las olas (2017)","Drama",2017
5066056,7.33,3,"The Wilde Wedding (2017)","Comedy|Romance",2017
4610748,5.5,2,"Devil's Gate (2017)","Horror|Sci-Fi|Thriller",2017
6083388,7.0,1,"Dang kou feng yun (2017)","Action|History",2017
7441032,4.0,1,"Like.Share.Follow. (2017)","Horror|Romance|Thriller",2017
6996016,6.0,1,"Ninnu Kori (2017)","Comedy|Romance",2017
7166310,9.0,1,"Dhananjay (2017)","Drama",2017
5758802,4.0,2,"Literally, Right Before Aaron (2017)","Comedy|Drama",2017
7243750,5.0,1,"Heesaeng boohwalja (2017)","Action|Mystery|Thriller",2017
7260048,7.0,7,"Outside In (2017)","Drama",2017
5652606,9.0,1,"Shabondama (2017)","Drama",2017
5338774,7.0,2,"Power of Grayskull: The Definitive History of He-Man and the Masters of the Universe (2017)","Documentary|History",2017
5451244,7.33,3,"El autor (2017)","Comedy|Drama",2017
7471004,8.0,1,"The House Next Door (2017)","Horror",2017
6969946,8.5,2,"In a Heartbeat (2017)","Animation|Short|Family|Romance",2017
7272242,7.0,2,"Matar a Jesús (2017)","Drama",2017
2984576,1.5,2,"Death House (2017)","Action|Crime|Horror|Sci-Fi|Thriller",2017
5732530,6.0,2,"El jugador de ajedrez (2017)","Drama|History|War",2017
6286668,7.0,1,"Tout là-haut (2017)","Adventure",2017
6449336,8.0,2,"Belle et Sébastien 3, le dernier chapitre (2017)","Adventure|Family",2017
4080956,6.61,49,"A Prayer Before Dawn (2017)","Biography|Crime|Drama|Sport|Thriller",2017
7312940,3.0,5,"Singularity (2017)","Action|Adventure|Drama|Sci-Fi",2017
7364566,8.0,1,"Maria by Callas (2017)","Documentary|Biography|Music",2017
5816682,7.24,93,"Victoria and Abdul (2017)","Biography|Drama|History",2017
493405,6.33,101,"CHIPS (2017)","Action|Comedy|Crime",2017
4682922,8.0,1,"The Space Between (2017)","Comedy|Drama",2017
3401882,5.86,154,"Fist Fight (2017)","Comedy",2017
5376196,6.0,2,"Wilde Maus (2017)","Comedy|Crime|Drama|Romance",2017
5334076,6.67,6,"Kaygi (2017)","Drama|Thriller",2017
4129428,6.0,5,"Jagga Jasoos (2017)","Action|Adventure|Comedy|Musical|Mystery",2017
6598626,6.11,9,"Take Me (2017)","Comedy|Crime",2017
5618752,7.0,6,"Krotkaya (2017)","Drama|Mystery",2017
6597612,5.0,1,"Júlia ist (2017)","Drama",2017
4288674,3.0,2,"It Came from the Desert (2017)","Action|Adventure|Comedy|Horror|Sci-Fi|Thriller",2017
4677924,5.0,1,"Woodshock (2017)","Drama|Thriller",2017
5727282,7.04,51,"Borg McEnroe (2017)","Biography|Drama|Sport",2017
5666304,6.0,16,"The Little Hours (2017)","Comedy|Romance",2017
6134000,8.0,1,"The Line (2017)","Crime|Thriller",2017
6597454,5.0,1,"Selfie (2017)","Comedy",2017
5286268,6.0,1,"Mes trésors (2017)","Comedy|Crime",2017
6977240,5.67,6,"Starship Troopers: Traitor of Mars (2017)","Animation|Action|Sci-Fi",2017
4515762,6.5,2,"Another WolfCop (2017)","Comedy|Fantasy|Horror",2017
5672286,9.0,2,"Indian Horse (2017)","Drama",2017
5664676,6.0,1,"We Love You, Sally Carmichael! (2017)","Comedy",2017
3746274,10.0,1,"Mama's Heart. Gongadze (2017)","Documentary|Biography|Crime",2017
4693612,6.57,7,"Un profil pour deux (2017)","Comedy|Romance",2017
5817022,5.0,1,"One Percent More Humid (2017)","Drama",2017
6688136,6.8,5,"Expedition Happiness (2017)","Documentary",2017
2560792,5.33,3,"Skybound (2017)","Action|Thriller",2017
3343868,3.0,1,"The Veil (2017)","Action|Adventure|Sci-Fi",2017
5591786,9.0,1,"Chervonyy (2017)","Biography|Drama|History",2017
5969696,7.89,19,"The Battleship Island (2017)","Action|Drama|History",2017
5540992,7.8,5,"Shock and Awe (2017)","Biography|Drama|History|Thriller",2017
5634960,6.0,2,"A Very Sordid Wedding (2017)","Comedy",2017
4102722,5.5,4,"The Night Watchmen (2017)","Comedy|Horror",2017
7218804,10.0,1,"The Gospel According to André (2017)","Documentary",2017
5537686,5.0,1,"No sé decir adiós (2017)","Comedy|Drama",2017
7297260,7.0,2,"Bisik Pada Langit (2017)","Drama",2017
6750852,10.0,1,"Rabb Da Radio (2017)","Drama",2017
6067832,9.0,5,"Batman &amp; Bill (2017)","Documentary|Animation|Mystery",2017
5852632,6.0,1,"L'empereur (2017)","Documentary|Family",2017
6700846,8.33,6,"AlphaGo (2017)","Documentary",2017
2516500,6.0,1,"Granny of the Dead (2017)","Comedy|Horror",2017
6213284,6.33,3,"I Am Not a Witch (2017)","Drama",2017
5338644,3.0,1,"Madame Hyde (2017)","Comedy|Drama|Sci-Fi",2017
3486626,6.25,8,"The Nut Job 2: Nutty by Nature (2017)","Animation|Adventure|Comedy|Family|Fantasy",2017
6646998,6.0,1,"Part-time Spy (2017)","Action|Comedy",2017
6900644,8.38,21,"Hasan Minhaj: Homecoming King (2017)","Documentary|Comedy",2017
7127700,9.0,1,"Bonehill Road (2017)","Horror|Thriller",2017
8751804,6.6,5,"Anons (2017)","Drama",2017
1880415,8.0,1,"Battlecreek (2017)","Drama|Romance",2017
5701132,5.0,1,"P to JK (2017)","Comedy|Romance",2017
3409848,6.69,13,"Zama (2017)","Drama",2017
7887532,10.0,1,"Tooth and Nail (2017)","Short",2017
6878038,8.08,86,"Taeksi Woonjunsa (2017)","Action|Drama|History",2017
7526414,9.25,4,"Demi Lovato: Simply Complicated (2017)","Documentary",2017
5258904,8.0,1,"B&amp;B (2017)","Thriller",2017
5342904,7.0,1,"The Stray (2017)","Drama|Family",2017
7385556,8.0,1,"Martyr (2017)","Drama|Family|Fantasy",2017
4994564,8.0,1,"Love of My Life (2017)","Comedy|Drama",2017
6095808,7.0,1,"Hooked (2017)","Drama",2017
5116402,6.0,1,"Amazona (2017)","Documentary|Drama",2017
6194530,6.0,2,"Ava (2017)","Drama|Romance",2017
6515342,6.14,7,"Knock (2017)","Comedy",2017
5390504,7.49,167,"Detroit (2017)","Crime|Drama|History|Thriller",2017
7211972,7.0,1,"Red Trees (2017)","Documentary",2017
5972780,6.0,1,"Bonne pomme (2017)","Comedy",2017
2316204,6.59,539,"Alien: Covenant (2017)","Horror|Sci-Fi|Thriller",2017
4209788,7.62,322,"Molly's Game (2017)","Biography|Crime|Drama",2017
7666792,8.0,1,"Michelle Wolf: Nice Lady (2017)","Comedy",2017
6313734,4.0,1,"Sinterklaas &amp; Het Gouden Hoefijzer (2017)","Family",2017
6323306,7.0,1,"Nude (2017)","Documentary",2017
5270948,6.53,15,"Chappaquiddick (2017)","Drama|History|Thriller",2017
6299040,7.14,7,"The Ghazi Attack (2017)","Action|History|Thriller|War",2017
5329852,5.0,1,"Armero (2017)","Drama",2017
5460530,4.64,14,"Vengeance: A Love Story (2017)","Action|Crime|Drama|Thriller",2017
7690020,5.0,1,"Fake Tattoos (2017)","Drama|Romance",2017
5862312,6.4,100,"Verónica (2017)","Horror",2017
7288846,8.0,2,"Kau Takdirku (2017)","Drama|Romance",2017
7762882,9.0,1,"Stare Into the Lights My Pretties (2017)","Documentary",2017
5478478,7.37,165,"Hostiles (2017)","Adventure|Drama|Western",2017
6386352,8.0,1,"Jen Kirkman: Just Keep Livin? (2017)","Comedy",2017
6166446,1.0,1,"De regreso al colegio (2017)","Comedy",2017
4807272,6.0,2,"Ruin Me (2017)","Horror|Thriller",2017
6735670,3.0,1,"King Arthur and the Knights of the Round Table (2017)","Action",2017
7027566,5.0,1,"The Legend of 420 (2017)","Documentary|Comedy",2017
5912470,8.0,1,"Eiga Doraemon: Nobita no nankyoku kachikochi daibouken (2017)","Animation|Adventure|Comedy|Family|Fantasy|Mystery|Sci-Fi",2017
5633706,7.0,1,"Karera ga honki de amu toki wa, (2017)","Drama",2017
7804016,6.0,1,"Queen: Rock the World (2017)","Documentary|Music",2017
5798432,6.0,3,"Sequence Break (2017)","Horror|Romance|Sci-Fi",2017
5765192,7.0,1,"La tenerezza (2017)","Drama",2017
5205256,7.5,2,"Non è un paese per giovani (2017)","Comedy",2017
7215444,7.83,6,"The Final Year (2017)","Documentary",2017
6267732,7.2,5,"LOU (2017)","Animation|Short|Comedy|Family|Fantasy",2017
4714454,6.67,3,"100 tula para kay Stella (2017)","Romance",2017
4299300,8.0,6,"Mein Blind Date mit dem Leben (2017)","Biography|Comedy|Drama",2017
5735280,6.57,7,"It Stains the Sands Red (2017)","Drama|Horror|Sci-Fi",2017
5212918,4.0,2,"A Bad Idea Gone Wrong (2017)","Comedy",2017
6952604,7.22,9,"Aritmiya (2017)","Drama",2017
3605266,6.5,2,"Everything Beautiful Is Far Away (2017)","Fantasy|Sci-Fi",2017
6990206,1.0,2,"Krym (2017)","Action|Drama",2017
5843838,5.5,4,"Max 2: White House Hero (2017)","Family",2017
5157052,4.5,2,"Nightworld (2017)","Horror|Thriller",2017
5119116,6.42,12,"Pyewacket (2017)","Drama|Horror|Thriller",2017
6608138,7.0,2,"Kita kita (2017)","Romance",2017
5458566,6.0,1,"Dræberne fra Nibe (2017)","Comedy|Crime|Drama",2017
3335606,6.35,68,"Berlin Syndrome (2017)","Drama|Horror|Mystery|Thriller",2017
5991974,8.0,1,"El último traje (2017)","Drama",2017
8080268,8.0,1,"Rock 'n' Roll Guns for Hire: The Story of the Sidemen (2017)","Documentary",2017
5903088,6.0,1,"Dead on Arrival (2017)","Crime|Mystery|Thriller",2017
6047974,10.0,1,"Lupin the IIIrd: Chikemuri no Ishikawa Goemon (2017)","Animation|Action|Adventure",2017
6401004,7.8,5,"Dead Shack (2017)","Comedy|Horror",2017
4678184,5.0,1,"Wtf! (2017)","Horror",2017
3501112,5.89,54,"Security (2017)","Action|Crime|Thriller",2017
6953076,7.39,28,"Sheikh Jackson (2017)","Drama",2017
7075594,8.5,2,"Ming yue ji shi you (2017)","Drama|War",2017
4548864,7.0,1,"Blackhearts (2017)","Documentary|Music",2017
5667516,6.0,2,"Black Site Delta (2017)","Action",2017
4054952,9.5,2,"Gekijouban Fate/Stay Night: Heaven's Feel - I. Presage Flower (2017)","Animation|Action|Drama|Fantasy",2017
5871318,3.5,2,"Adult Babies (2017)","Horror",2017
6450752,5.0,1,"Puppy (2017)","Animation|Short|Comedy|Family|Fantasy",2017
6228890,2.0,1,"Juleblod (2017)","Horror",2017
5343532,6.0,1,"The Child Remains (2017)","Horror|Mystery|Thriller",2017
6164014,6.0,1,"Circus Kane (2017)","Horror",2017
6136778,6.14,7,"Double Date (2017)","Comedy|Horror",2017
6104206,4.0,4,"Jackals (2017)","Horror|Thriller",2017
3962984,7.0,2,"The Black Prince (2017)","Drama|History",2017
6042392,6.0,5,"Mal Nosso (2017)","Drama|Horror|Thriller",2017
3722062,6.0,17,"Bokeh (2017)","Drama|Sci-Fi",2017
3920890,5.0,1,"Heartland (2017)","Drama|Family|Romance",2017
5228262,5.0,1,"A Happening of Monumental Proportions (2017)","Comedy|Drama",2017
4117538,3.0,1,"Disconnected (2017)","Drama",2017
5467554,6.67,3,"Daphne (2017)","Comedy|Drama",2017
7495440,8.0,1,"Wonderful Losers: A Different World (2017)","Documentary",2017
7315798,10.0,1,"Doof kind (2017)","Documentary",2017
7081274,6.0,1,"De dag dat mijn huis viel (2017)","Comedy",2017
4830786,6.8,5,"The Cakemaker (2017)","Drama",2017
5973364,3.5,2,"Lemon (2017)","Comedy|Drama",2017
6243140,7.0,13,"Les affamés (2017)","Drama|Horror|Sci-Fi",2017
4882376,7.1,30,"First They Killed My Father: A Daughter of Cambodia Remembers (2017)","Biography|Drama|History|War",2017
6896536,7.89,9,"Foxtrot (2017)","Drama",2017
5030452,4.5,2,"Don't Talk to Irene (2017)","Comedy",2017
5442456,5.17,35,"24 Hours to Live (2017)","Action|Sci-Fi|Thriller",2017
5764096,7.62,16,"Hindi Medium (2017)","Comedy|Drama",2017
5785170,6.15,13,"Toilet - Ek Prem Katha (2017)","Comedy|Drama",2017
5946936,7.0,1,"Surga Yang Tak Dirindukan 2 (2017)","Drama",2017
5997666,6.0,27,"Jab Harry met Sejal (2017)","Comedy|Drama|Romance",2017
6010828,5.0,1,"Quality Time (2017)","Comedy|Drama",2017
6802896,6.5,4,"A Ciambra (2017)","Crime|Drama",2017
4974778,4.8,5,"Feral (2017)","Action|Drama|Horror|Thriller",2017
6142964,8.0,1,"Incomplete (2017)","Drama",2017
5247704,7.12,8,"Ce qui nous lie (2017)","Comedy|Drama",2017
2776878,6.68,19,"Thank You for Your Service (2017)","Biography|Drama|War",2017
5220252,6.5,2,"Double Play (2017)","Drama",2017
7127344,8.5,2,"Love You to the Stars and Back (2017)","Adventure|Comedy|Drama|Romance",2017
6523174,6.0,1,"Jagveld (2017)","Action|Thriller",2017
6461514,7.0,1,"Cheng feng po lang (2017)","Comedy|Drama|Fantasy",2017
4126568,4.38,8,"Cage Dive (2017)","Adventure|Drama|Horror|Thriller",2017
7149134,7.0,1,"Respeto (2017)","Drama",2017
5815944,6.0,4,"Tôkyô gûru (2017)","Action|Horror|Sci-Fi|Thriller",2017
7010412,7.0,1,"The Great Buddha + (2017)","Drama",2017
4217392,4.86,22,"Kung-Fu Yoga (2017)","Action|Adventure|Comedy|Fantasy|Mystery",2017
5704748,8.0,1,"Becoming Cary Grant (2017)","Documentary|Biography",2017
4600952,4.5,14,"Zashchitniki (2017)","Action|Sci-Fi",2017
3847642,1.0,2,"Kill Order (2017)","Action|Sci-Fi",2017
2196053,6.0,1,"Something Like Summer (2017)","Drama|Musical|Romance",2017
5155780,6.8,56,"The Discovery (2017)","Drama|Romance|Sci-Fi|Thriller",2017
2042692,5.0,1,"The Unseen (2017) Sinyor","Drama|Mystery|Thriller",2017
1653665,7.6,80,"Goodbye Christopher Robin (2017)","Biography|Drama",2017
6343058,7.0,2,"Oh Lucy! (2017)","Comedy|Drama",2017
4977530,7.38,13,"Viceroy's House (2017)","Biography|Drama|History|Romance",2017
5050876,5.5,4,"Måste gitt (2017)","Comedy|Crime|Drama",2017
5452780,5.0,9,"Olaf's Frozen Adventure (2017)","Animation|Short|Adventure|Comedy|Family|Fantasy|Musical",2017
6648926,8.67,18,"The Age of Spin: Dave Chappelle Live at the Hollywood Palladium (2017)","Documentary|Comedy",2017
1183352,10.0,2,"Ana y Bruno (2017)","Animation|Adventure",2017
5091530,7.5,2,"M.F.A. (2017)","Drama|Horror|Thriller",2017
6143568,4.83,6,"The Humanity Bureau (2017)","Action|Adventure|Sci-Fi|Thriller",2017
4864624,7.17,6,"Hollow in the Land (2017)","Drama|Mystery|Thriller",2017
4958390,7.0,1,"Who the Fuck is That Guy? The Fabulous Journey of Michael Alago (2017)","Documentary|Music",2017
5198796,4.0,2,"Izzy Gets the Fuck Across Town (2017)","Comedy|Drama|Music|Romance",2017
2582784,7.08,12,"Flower (2017)","Comedy|Drama",2017
6281148,6.0,1,"Looking for Oum Kulthum (2017)","Drama",2017
6089564,6.0,1,"Ram Dass, Going Home (2017)","Documentary|Short",2017
1507571,6.75,4,"The Tribes of Palos Verdes (2017)","Drama",2017
5962210,6.8,65,"Ingrid Goes West (2017)","Comedy|Drama",2017
7025210,8.64,14,"The Cell (2017)","Action|Drama|Thriller",2017
4356480,6.07,15,"The Healer (2017)","Comedy|Drama|Family|Romance",2017
1730768,7.26,77,"The Zookeeper's Wife (2017)","Biography|Drama|History|War",2017
5989220,8.0,1,"La caméra de Claire (2017)","Drama",2017
4537888,6.0,1,"The Monster Project (2017)","Action|Fantasy|Horror|Thriller",2017
4986754,4.0,1,"Big Bear (2017)","Comedy",2017
2184233,6.5,4,"1 Mile to You (2017)","Drama|Romance|Sport",2017
6738136,6.14,51,"Revenge (2017)","Action|Horror|Thriller",2017
6157626,3.0,1,"Kûkai (2017)","Drama|Fantasy|Horror|Mystery|Romance",2017
6048930,5.09,46,"Naked (2017)","Comedy|Fantasy|Romance",2017
4457344,5.4,5,"Dave Made a Maze (2017)","Adventure|Comedy|Horror",2017
2586120,6.0,3,"Le Fidèle (2017)","Crime|Drama|Romance",2017
6398570,9.5,2,"Viva Amiga (2017)","Documentary",2017
5732482,9.6,5,"Hans Zimmer Live on Tour (2017)","Documentary|Music",2017
5968238,1.0,1,"Come Swim (2017)","Short|Drama",2017
6373590,7.0,3,"Omicidio all'Italiana (2017)","Comedy",2017
6108178,6.4,52,"Disobedience (2017)","Drama|Romance",2017
6680312,6.5,2,"Who We Are Now (2017)","Drama",2017
6195848,3.0,1,"Los Ojos del Mar (2017)","Documentary",2017
7056732,8.15,26,"Cheong-nyeon-gyeong-chal (2017)","Action|Comedy",2017
6777370,7.62,8,"Bulhandang (2017)","Action|Crime|Drama",2017
4799050,5.63,103,"Rough Night (2017)","Comedy|Crime|Thriller",2017
4411596,5.84,44,"My Cousin Rachel (2017)","Drama|Mystery|Romance",2017
6445396,7.0,1,"L'embarras du choix (2017)","Comedy|Romance",2017
6470762,7.4,5,"Mazinger Z (2017)","Animation|Action|Sci-Fi",2017
6612630,9.0,2,"Deadpool: No Good Deed (2017)","Short|Comedy|Crime",2017
5825380,6.51,59,"Wonder Wheel (2017)","Drama",2017
7214762,5.75,4,"Jim &amp; Andy: The Great Beyond - Featuring a Very Special, Contractually Obligated Mention of Tony Clifton (2017)","Documentary",2017
2337841,6.0,3,"Bottom of the World (2017)","Drama|Mystery|Thriller",2017
5716380,6.5,4,"Thumper (2017)","Crime|Drama|Thriller",2017
5795086,5.29,7,"Gemini (2017)","Crime|Drama|Mystery|Thriller",2017
5693136,6.0,3,"Handia (2017)","Drama|History",2017
7273646,2.0,1,"The Unseen (2017) Rudnicki","Horror",2017
1720621,5.75,4,"Trafficked (2017)","Drama|Thriller",2017
5657712,8.0,1,"I'm Not Here (2017)","Drama",2017
6391374,10.0,1,"The Robbery (2017)","Short|Action|Comedy",2017
7520878,9.0,1,"Broche de Oro: Comienzos (2017)","Comedy",2017
5991410,7.0,1,"Señor, dame paciencia (2017)","Comedy",2017
5538704,6.0,1,"Bullyparade: Der Film (2017)","Comedy",2017
5988246,8.0,1,"El Chata (2017)","Drama",2017
5010982,1.0,1,"Elite (2017)","Action",2017
5860550,8.0,1,"Vico C: La Vida Del Filósofo (2017)","Drama",2017
7297960,8.0,1,"Fen bei ren sheng (2017)","Drama",2017
7148254,8.0,2,"Scary Mother (2017)","Drama",2017
5034266,7.0,14,"Our Souls at Night (2017)","Drama|Romance",2017
5979874,6.67,9,"Godzilla: Monster Planet (2017)","Animation|Action|Sci-Fi",2017
3710966,8.0,1,"Hello Again (2017)","Drama|Music|Musical|Romance",2017
5894876,8.0,1,"The Last Recipe: Kirin no shita no kioku (2017)","Comedy",2017
6264954,8.0,2,"My Generation (2017) Batty","Documentary|History",2017
4703048,6.35,40,"6 Days (2017)","Action|Drama|History|Thriller",2017
4218696,6.3,81,"The Wall (2017)","Action|Drama|Thriller|War",2017
5480782,8.0,1,"As Boas Maneiras (2017)","Fantasy|Horror|Musical",2017
6417144,7.0,1,"The Mothman of Point Pleasant (2017)","Documentary",2017
7026230,7.0,1,"Patton Oswalt: Annihilation (2017)","Documentary|Comedy",2017
2674454,6.0,23,"Churchill (2017)","Biography|Drama|History|War",2017
6887624,8.5,4,"Hanagatami (2017)","Drama",2017
7335938,7.5,2,"Marc Maron: Too Real (2017)","Comedy",2017
8210638,6.0,1,"Little Fire (2017)","Documentary|Short",2017
6089002,7.0,1,"Yes, God, Yes (2017)","Short|Comedy|Drama",2017
2782692,7.42,38,"Ali's Wedding (2017)","Comedy|Drama|Romance",2017
5957600,10.0,2,"Psycho Family (2017)","Documentary",2017
7544820,9.0,2,"Too Funny To Fail (2017)","Documentary",2017
3444312,7.86,14,"Abducted in Plain Sight (2017)","Documentary|Crime",2017
6903200,9.0,1,"Maacher Jhol (2017)","Drama",2017
7971994,7.0,1,"Stronger Than A Bullet (2017)","Documentary",2017
7630164,7.0,1,"Big Time: Historien om Bjarke Ingels (2017)","Documentary",2017
1758810,4.87,118,"The Snowman (2017)","Crime|Drama|Mystery|Thriller",2017
6992058,7.0,1,"Dead Donkeys Fear No Hyenas (2017)","Documentary",2017
6414866,10.0,1,"Residenté (2017)","Documentary|Music",2017
3182620,4.0,1,"Bitter Harvest (2017)","Drama|Romance|War",2017
5349940,7.0,1,"Mask4Mask (2017)","Short|Comedy|Fantasy",2017
3014284,6.62,26,"The LEGO Ninjago Movie (2017)","Animation|Action|Adventure|Comedy|Family",2017
6775942,7.0,1,"The King (2017)","Documentary",2017
7186092,6.5,2,"Nico, 1988 (2017)","Biography|Drama|Music",2017
5318534,6.5,2,"People You May Know (2017)","Comedy|Drama|Romance",2017
6158630,8.0,1,"My Enemy, My Brother (2017)","Documentary|History|War",2017
6838570,10.0,1,"Walking Past the Future (2017)","Drama",2017
3203620,3.18,28,"The Dinner (2017)","Crime|Drama|Thriller",2017
6545250,10.0,1,"Het doet zo zeer (2017)","Documentary",2017
6776462,7.0,3,"Lerd (2017)","Drama|Thriller",2017
6342486,7.0,1,"Le Milieu d'un lac (2017)","Short|Drama",2017
6207596,10.0,1,"Kleine IJstijd (2017)","Comedy|Drama",2017
1877895,8.5,2,"Daughters of Destiny (2017)","Documentary",2017
7330532,8.0,1,"Nothing to Hide (2017)","Documentary",2017
4578050,9.0,1,"Timm Thaler oder das verkaufte Lachen (2017)","Adventure|Comedy|Drama|Family|Fantasy",2017
4659914,6.0,1,"Keyla (2017)","Adventure|Drama",2017
5460548,6.0,1,"Corporate (2017)","Drama|Thriller",2017
5599140,9.0,1,"Chi salverà le rose? (2017)","Drama",2017
6038168,6.0,1,"Casting (2017)","Comedy|Drama",2017
6213758,7.0,1,"The Journey (2017)","Drama|Thriller",2017
6197094,6.33,3,"Beata ignoranza (2017)","Comedy",2017
3280262,5.25,48,"Cult of Chucky (2017)","Comedy|Fantasy|Horror|Thriller",2017
6568868,8.0,1,"Ghost Hunting (2017)","Documentary",2017
6462506,6.0,1,"Geu-hu (2017)","Drama|Romance",2017
6907466,8.0,1,"Zwischen den Stühlen (2017)","Documentary",2017
4765284,5.93,104,"Pitch Perfect 3 (2017)","Comedy|Music",2017
7693434,8.0,2,"I Am Sam Kinison (2017)","Documentary",2017
5745450,5.5,2,"Chef (2017)","Comedy|Drama|Family",2017
7436642,8.0,2,"The Last Note (2017)","Drama|War",2017
7509218,8.0,1,"Rabot (2017)","Documentary",2017
6903636,7.0,2,"Grace Jones: Bloodlight and Bami (2017)","Documentary|Music",2017
5578538,6.0,1,"Spookers (2017)","Documentary",2017
5875666,10.0,1,"This Is Everything: Gigi Gorgeous (2017)","Documentary",2017
6455992,7.33,3,"Love Blossoms (2017)","Drama|Romance",2017
7697712,5.0,2,"Sharing Christmas (2017)","Romance",2017
4119054,8.0,1,"Top Knot Detective (2017)","Action|Adventure|Comedy",2017
3257092,10.0,2,"The Concessionaires Must Die! (2017)","Comedy",2017
2582576,6.16,44,"Sand Castle (2017)","Drama|War",2017
3784652,6.0,1,"A Few Less Men (2017)","Adventure|Comedy",2017
7190418,6.0,1,"Benzersiz (2017)","Thriller",2017
6662050,10.0,22,"Five Minutes (2017)","Short|Comedy",2017
4720596,2.5,2,"Curvature (2017)","Mystery|Sci-Fi|Thriller",2017
7599050,7.0,2,"The Empty Hands (2017)","Drama",2017
4815122,5.17,6,"Time Trap (2017)","Action|Adventure|Sci-Fi",2017
6197484,5.0,2,"Que baje Dios y lo vea (2017)","Comedy",2017
1785635,5.7,23,"The Vault (2017)","Crime|Horror|Mystery|Thriller",2017
3606752,7.17,115,"Cars 3 (2017)","Animation|Adventure|Comedy|Family|Sport",2017
6035294,8.33,3,"The Magic Pill (2017)","Documentary",2017
6238896,9.0,4,"Earth: One Amazing Day (2017)","Documentary|Family",2017
5956006,7.0,2,"Chun Jiao jiu Zhi Ming (2017)","Romance",2017
5669936,2.5,6,"The Recall (2017)","Action|Sci-Fi|Thriller",2017
7283052,7.0,1,"Kimi no koe o todoketai (2017)","Animation|Drama",2017
6009140,6.67,3,"Jour J (2017)","Comedy|Drama",2017
7293380,8.0,1,"Aos Teus Olhos (2017)","Drama",2017
5859238,7.82,38,"Lucky (2017)","Comedy|Drama",2017
3863632,8.0,1,"Little Pink House (2017)","Drama",2017
1727497,6.0,1,"Het Tweede Gelaat (2017)","Action|Crime|Drama|Thriller",2017
3750872,7.52,100,"The Wife (2017)","Drama",2017
6215588,10.0,1,"Negar (2017)","Action|Crime|Drama",2017
5809020,5.4,5,"Handsome: A Netflix Mystery Movie (2017)","Comedy|Mystery",2017
5770620,6.33,6,"The Lovers (2017)","Comedy|Drama|Romance",2017
7129926,6.5,2,"Come un gatto in tangenziale (2017)","Comedy",2017
5737862,7.5,4,"Landline (2017)","Comedy|Drama",2017
7829544,6.0,2,"Angela's Christmas (2017)","Animation|Short|Adventure|Family",2017
6046754,4.0,1,"Three Summers (2017)","Comedy",2017
5308322,6.46,199,"Happy Death Day (2017)","Horror|Mystery|Thriller",2017
6878486,7.67,3,"Norm Macdonald: Hitler's Dog, Gossip &amp; Trickery (2017)","Documentary|Comedy",2017
